request_id,request_number,student_id,department_id,department_name,request_type,priority,status,assigned_admin_id,assigned_admin_name,created_at,resolved_at,processing_time_minutes,estimated_time_minutes,manual_steps_count,error_count,requires_manual_review,complexity_score,_day
162,REQ-1161,50441,107,International Office,IT Support,Critical,Rejected,14,Michael Pearson,2025-08-14 14:15,2025-08-14 14:51,11,30,5,0,False,2,2025-08-14
163,REQ-1162,46877,101,Registrar,Leave Request,Critical,Approved,8,Angela Odonnell,2025-06-01 16:15,2025-06-01 17:24,40,45,8,0,False,3,2025-06-01
164,REQ-1163,57943,107,International Office,Enrollment Letter,Critical,Resolved,14,Michael Pearson,2024-10-19 17:00,2024-10-19 17:39,18,30,5,0,False,2,2024-10-19
165,REQ-1164,76093,101,Registrar,Transcript Request,Critical,Approved,8,Angela Odonnell,2024-02-22 17:15,2024-02-22 18:11,23,40,7,2,True,4,2024-02-22
166,REQ-1165,57920,103,Academic Affairs,ID Card Reissue,Medium,Rejected,3,Debra Shaw,2024-05-11 10:45,2024-05-11 11:48,22,25,4,0,False,2,2024-05-11
167,REQ-1166,72094,105,Student Services,Fee Clarification,Critical,Approved,12,Fred Park,2025-05-27 09:00,2025-05-27 10:37,87,55,10,1,True,5,2025-05-27
168,REQ-1167,87820,105,Student Services,IT Support,High,Resolved,5,Samuel Richardson,2024-12-01 14:15,2024-12-01 15:15,24,30,5,0,False,2,2024-12-01
169,REQ-1168,64596,107,International Office,ID Card Reissue,High,Resolved,14,Michael Pearson,2025-12-26 13:45,2025-12-26 14:20,19,25,4,0,False,2,2025-12-26
170,REQ-1169,91230,105,Student Services,Leave Request,Critical,Resolved,12,Fred Park,2024-09-28 12:00,2024-09-28 13:22,57,45,8,0,False,3,2024-09-28
171,REQ-1170,64127,107,International Office,IT Support,Medium,Approved,7,Andrew Carlson,2024-02-02 10:15,2024-02-02 10:49,15,30,5,0,False,2,2024-02-02
172,REQ-1171,51124,105,Student Services,Scholarship Verification,Medium,Rejected,12,Fred Park,2024-03-04 11:15,2024-03-04 13:05,74,60,10,6,True,5,2024-03-04
173,REQ-1172,49124,105,Student Services,Hostel Allocation,Medium,Approved,12,Fred Park,2025-07-13 14:30,2025-07-13 15:53,57,50,7,1,True,4,2025-07-13
174,REQ-1173,45842,107,International Office,Course Add/Drop,High,Rejected,14,Michael Pearson,2025-12-22 12:45,2025-12-22 13:42,27,35,6,4,True,4,2025-12-22
175,REQ-1174,20358,105,Student Services,Document Verification,High,Pending,12,Fred Park,2025-02-08 14:15,2025-02-08 15:21,51,65,12,1,True,5,2025-02-08
176,REQ-1175,24316,106,Admissions,Hostel Allocation,Medium,Approved,13,Monique Davis,2025-05-05 12:15,2025-05-05 13:27,42,50,7,1,True,4,2025-05-05
177,REQ-1176,23178,101,Registrar,Fee Clarification,Medium,Resolved,1,Jason West,2025-10-15 12:00,2025-10-15 13:16,55,55,10,4,True,5,2025-10-15
178,REQ-1177,94659,105,Student Services,Leave Request,Low,Approved,5,Samuel Richardson,2025-02-20 16:45,2025-02-20 18:10,50,45,8,3,True,4,2025-02-20
179,REQ-1178,62034,106,Admissions,Document Verification,Critical,Pending,6,Sheila Curry,2025-07-01 09:15,2025-07-01 11:36,118,65,12,6,True,5,2025-07-01
180,REQ-1179,94058,106,Admissions,IT Support,Critical,Rejected,13,Monique Davis,2024-02-08 09:30,2024-02-08 10:15,27,30,5,0,False,2,2024-02-08
181,REQ-1180,43720,107,International Office,IT Support,Medium,Rejected,14,Michael Pearson,2024-10-06 12:00,2024-10-06 12:41,21,30,5,0,False,2,2024-10-06
182,REQ-1181,62538,106,Admissions,Leave Request,Low,Approved,13,Monique Davis,2024-10-29 12:15,2024-10-29 13:22,37,45,8,2,True,4,2024-10-29
183,REQ-1182,44995,102,Finance,IT Support,High,Approved,9,Timothy Ellis,2024-11-27 12:00,2024-11-27 13:02,37,30,5,0,False,2,2024-11-27
184,REQ-1183,30934,105,Student Services,Course Add/Drop,Critical,Rejected,5,Samuel Richardson,2024-09-24 14:15,2024-09-24 15:08,26,35,6,1,True,4,2024-09-24
185,REQ-1184,27507,106,Admissions,ID Card Reissue,Critical,Approved,13,Monique Davis,2025-12-07 10:30,2025-12-07 11:31,26,25,4,0,False,2,2025-12-07
186,REQ-1185,88094,104,IT Support,IT Support,Low,Resolved,11,Rachael Hill,2025-03-01 17:45,2025-03-01 19:09,49,30,5,0,False,2,2025-03-01
187,REQ-1186,53007,104,IT Support,ID Card Reissue,Critical,Approved,11,Rachael Hill,2024-03-20 10:00,2024-03-20 10:49,20,25,4,0,False,2,2024-03-20
188,REQ-1187,77272,106,Admissions,Document Verification,Critical,Rejected,6,Sheila Curry,2025-08-20 16:00,2025-08-20 17:50,66,65,12,3,True,5,2025-08-20
189,REQ-1188,38560,105,Student Services,Hostel Allocation,Low,Resolved,5,Samuel Richardson,2025-07-26 16:30,2025-07-26 17:23,36,50,7,0,False,3,2025-07-26
190,REQ-1189,33590,104,IT Support,Leave Request,Medium,Approved,11,Rachael Hill,2025-12-18 10:00,2025-12-18 11:07,45,45,8,0,False,3,2025-12-18
191,REQ-1190,27431,103,Academic Affairs,Scholarship Verification,High,Resolved,10,Christopher Jones,2025-04-04 15:45,2025-04-04 17:36,83,60,10,1,True,5,2025-04-04
192,REQ-1191,70686,102,Finance,Document Verification,Critical,Pending,9,Timothy Ellis,2025-06-25 11:15,2025-06-25 12:47,63,65,12,2,True,5,2025-06-25
193,REQ-1192,24790,104,IT Support,ID Card Reissue,Low,Pending,4,Megan Mendoza,2024-09-10 16:30,2024-09-10 17:17,30,25,4,0,False,2,2024-09-10
194,REQ-1193,98083,105,Student Services,Scholarship Verification,Low,Approved,5,Samuel Richardson,2024-09-03 12:00,2024-09-03 13:45,78,60,10,3,True,5,2024-09-03
195,REQ-1194,47914,106,Admissions,Fee Clarification,Medium,Approved,6,Sheila Curry,2025-02-15 16:15,2025-02-15 18:13,83,55,10,7,True,5,2025-02-15
196,REQ-1195,82970,103,Academic Affairs,Enrollment Letter,Medium,Approved,10,Christopher Jones,2024-08-30 13:15,2024-08-30 14:13,33,30,5,0,False,2,2024-08-30
197,REQ-1196,49306,105,Student Services,Scholarship Verification,Critical,Approved,12,Fred Park,2024-02-18 14:45,2024-02-18 16:41,79,60,10,1,True,5,2024-02-18
198,REQ-1197,83713,107,International Office,IT Support,Critical,Pending,14,Michael Pearson,2024-09-03 12:30,2024-09-03 13:37,33,30,5,0,False,2,2024-09-03
199,REQ-1198,68954,105,Student Services,Scholarship Verification,High,Approved,5,Samuel Richardson,2025-02-01 12:30,2025-02-01 14:16,85,60,10,2,True,5,2025-02-01
200,REQ-1199,87015,105,Student Services,Document Verification,Medium,Resolved,5,Samuel Richardson,2024-02-22 13:45,2024-02-22 15:38,105,65,12,4,True,5,2024-02-22
201,REQ-1200,72773,102,Finance,Hostel Allocation,Medium,Resolved,9,Timothy Ellis,2024-11-06 09:15,2024-11-06 10:48,59,50,7,1,True,4,2024-11-06
202,REQ-1201,57088,106,Admissions,Enrollment Letter,High,Rejected,6,Sheila Curry,2025-02-10 12:30,2025-02-10 13:22,26,30,5,0,False,2,2025-02-10
203,REQ-1202,15992,103,Academic Affairs,Course Add/Drop,Medium,Approved,10,Christopher Jones,2025-04-22 10:45,2025-04-22 11:47,41,35,6,0,False,3,2025-04-22
204,REQ-1203,84683,101,Registrar,IT Support,Medium,Approved,8,Angela Odonnell,2025-07-20 15:30,2025-07-20 16:10,25,30,5,0,False,2,2025-07-20
205,REQ-1204,32185,105,Student Services,Hostel Allocation,Medium,Resolved,12,Fred Park,2024-09-20 16:45,2024-09-20 18:26,77,50,7,0,False,3,2024-09-20
206,REQ-1205,64053,104,IT Support,ID Card Reissue,Medium,Resolved,4,Megan Mendoza,2025-07-09 09:00,2025-07-09 09:38,10,25,4,0,False,2,2025-07-09
207,REQ-1206,90808,101,Registrar,Fee Clarification,Critical,Resolved,1,Jason West,2024-01-10 12:45,2024-01-10 14:04,62,55,10,4,True,5,2024-01-10
208,REQ-1207,80220,101,Registrar,Hostel Allocation,High,Resolved,1,Jason West,2025-06-28 17:45,2025-06-28 18:44,54,50,7,1,True,4,2025-06-28
209,REQ-1208,43084,105,Student Services,Leave Request,High,Resolved,12,Fred Park,2024-07-02 10:00,2024-07-02 11:23,67,45,8,1,True,4,2024-07-02
210,REQ-1209,39603,107,International Office,Course Add/Drop,High,Pending,14,Michael Pearson,2024-03-21 14:45,2024-03-21 16:06,44,35,6,3,True,4,2024-03-21
211,REQ-1210,11238,106,Admissions,Document Verification,Medium,Approved,6,Sheila Curry,2024-04-05 15:45,2024-04-05 17:34,75,65,12,1,True,5,2024-04-05
212,REQ-1211,84289,104,IT Support,Document Verification,Critical,Pending,11,Rachael Hill,2025-10-22 14:00,2025-10-22 16:02,109,65,12,2,True,5,2025-10-22
213,REQ-1212,86943,101,Registrar,Course Add/Drop,Medium,Pending,1,Jason West,2025-12-01 13:00,2025-12-01 14:06,46,35,6,1,True,4,2025-12-01
214,REQ-1213,20279,101,Registrar,Scholarship Verification,High,Resolved,8,Angela Odonnell,2024-06-15 12:45,2024-06-15 14:11,59,60,10,5,True,5,2024-06-15
215,REQ-1214,45825,101,Registrar,Leave Request,Critical,Approved,8,Angela Odonnell,2024-08-25 10:30,2024-08-25 11:54,43,45,8,1,True,4,2024-08-25
216,REQ-1215,21232,102,Finance,Hostel Allocation,High,Resolved,9,Timothy Ellis,2025-07-20 15:45,2025-07-20 17:39,83,50,7,2,True,4,2025-07-20
217,REQ-1216,61068,106,Admissions,Fee Clarification,High,Approved,6,Sheila Curry,2024-03-25 13:15,2024-03-25 14:56,62,55,10,0,True,5,2024-03-25
218,REQ-1217,21442,101,Registrar,Transcript Request,Medium,Approved,1,Jason West,2024-01-06 13:45,2024-01-06 15:07,42,40,7,0,False,3,2024-01-06
219,REQ-1218,52523,104,IT Support,Scholarship Verification,Critical,Rejected,11,Rachael Hill,2024-04-15 09:00,2024-04-15 10:34,61,60,10,1,True,5,2024-04-15
220,REQ-1219,45247,103,Academic Affairs,Leave Request,High,Approved,10,Christopher Jones,2025-02-01 10:15,2025-02-01 11:52,66,45,8,0,False,3,2025-02-01
221,REQ-1220,20082,104,IT Support,Course Add/Drop,High,Rejected,4,Megan Mendoza,2024-03-05 11:45,2024-03-05 12:55,44,35,6,1,True,4,2024-03-05
222,REQ-1221,61864,102,Finance,Course Add/Drop,High,Approved,9,Timothy Ellis,2025-08-31 12:45,2025-08-31 13:38,41,35,6,2,True,4,2025-08-31
223,REQ-1222,36326,104,IT Support,Enrollment Letter,Critical,Resolved,11,Rachael Hill,2025-03-26 14:45,2025-03-26 15:46,43,30,5,0,False,2,2025-03-26
224,REQ-1223,61502,102,Finance,Transcript Request,High,Approved,9,Timothy Ellis,2024-11-22 13:45,2024-11-22 14:48,41,40,7,1,True,4,2024-11-22
225,REQ-1224,37479,105,Student Services,Document Verification,Critical,Pending,5,Samuel Richardson,2025-08-29 17:15,2025-08-29 18:59,76,65,12,6,True,5,2025-08-29
226,REQ-1225,65460,107,International Office,Course Add/Drop,Critical,Resolved,7,Andrew Carlson,2025-02-22 16:15,2025-02-22 17:09,33,35,6,0,False,3,2025-02-22
227,REQ-1226,80373,104,IT Support,Document Verification,Low,Resolved,11,Rachael Hill,2025-08-19 15:45,2025-08-19 17:40,84,65,12,3,True,5,2025-08-19
228,REQ-1227,62378,107,International Office,Document Verification,High,Resolved,7,Andrew Carlson,2025-11-04 14:15,2025-11-04 16:14,95,65,12,6,True,5,2025-11-04
229,REQ-1228,99070,101,Registrar,Scholarship Verification,Medium,Approved,1,Jason West,2024-04-10 13:15,2024-04-10 15:02,81,60,10,3,True,5,2024-04-10
230,REQ-1229,50880,101,Registrar,Transcript Request,High,Approved,8,Angela Odonnell,2024-04-17 13:45,2024-04-17 14:43,48,40,7,1,True,4,2024-04-17
231,REQ-1230,69303,107,International Office,Hostel Allocation,High,Resolved,7,Andrew Carlson,2025-06-17 16:30,2025-06-17 18:00,67,50,7,1,True,4,2025-06-17
232,REQ-1231,31542,103,Academic Affairs,Document Verification,Medium,Resolved,3,Debra Shaw,2025-12-28 10:00,2025-12-28 11:50,75,65,12,3,True,5,2025-12-28
233,REQ-1232,34430,102,Finance,ID Card Reissue,Critical,Resolved,2,Christopher Baker,2024-12-04 17:45,2024-12-04 18:23,12,25,4,0,False,2,2024-12-04
234,REQ-1233,18200,101,Registrar,Scholarship Verification,Low,Approved,1,Jason West,2025-04-05 15:45,2025-04-05 17:46,94,60,10,3,True,5,2025-04-05
235,REQ-1234,79168,102,Finance,ID Card Reissue,High,Resolved,9,Timothy Ellis,2024-11-29 12:45,2024-11-29 13:32,31,25,4,0,False,2,2024-11-29
236,REQ-1235,98288,104,IT Support,Enrollment Letter,High,Approved,11,Rachael Hill,2025-08-24 10:30,2025-08-24 11:29,29,30,5,0,False,2,2025-08-24
237,REQ-1236,58929,105,Student Services,Enrollment Letter,Medium,Approved,5,Samuel Richardson,2025-11-19 11:30,2025-11-19 12:12,27,30,5,0,False,2,2025-11-19
238,REQ-1237,94575,104,IT Support,ID Card Reissue,Medium,Resolved,11,Rachael Hill,2025-09-02 11:45,2025-09-02 12:28,20,25,4,0,False,2,2025-09-02
239,REQ-1238,57059,102,Finance,ID Card Reissue,Low,Approved,9,Timothy Ellis,2024-10-22 11:15,2024-10-22 12:07,23,25,4,0,False,2,2024-10-22
240,REQ-1239,68176,102,Finance,Hostel Allocation,Critical,Approved,2,Christopher Baker,2025-01-28 17:45,2025-01-28 19:11,47,50,7,0,False,3,2025-01-28
241,REQ-1240,69942,101,Registrar,IT Support,Critical,Approved,1,Jason West,2024-08-13 13:00,2024-08-13 13:57,37,30,5,0,False,2,2024-08-13
242,REQ-1241,67850,105,Student Services,ID Card Reissue,Medium,Approved,5,Samuel Richardson,2025-08-09 10:30,2025-08-09 11:13,10,25,4,0,False,2,2025-08-09
243,REQ-1242,25386,101,Registrar,Scholarship Verification,Medium,Approved,1,Jason West,2024-10-31 09:45,2024-10-31 11:32,83,60,10,3,True,5,2024-10-31
244,REQ-1243,17780,107,International Office,Fee Clarification,High,Resolved,14,Michael Pearson,2025-12-28 15:15,2025-12-28 16:59,70,55,10,8,True,5,2025-12-28
245,REQ-1244,27771,103,Academic Affairs,ID Card Reissue,Critical,Resolved,3,Debra Shaw,2024-11-27 13:30,2024-11-27 14:25,26,25,4,0,False,2,2024-11-27
246,REQ-1245,98635,103,Academic Affairs,Leave Request,Critical,Resolved,3,Debra Shaw,2025-12-19 11:15,2025-12-19 12:22,36,45,8,1,True,4,2025-12-19
247,REQ-1246,22202,102,Finance,Hostel Allocation,Critical,Resolved,9,Timothy Ellis,2025-10-04 15:45,2025-10-04 16:57,51,50,7,2,True,4,2025-10-04
248,REQ-1247,22208,106,Admissions,ID Card Reissue,Critical,Approved,13,Monique Davis,2025-12-12 14:45,2025-12-12 15:51,36,25,4,0,False,2,2025-12-12
249,REQ-1248,47171,107,International Office,Transcript Request,High,Approved,7,Andrew Carlson,2025-07-01 15:15,2025-07-01 16:32,53,40,7,1,True,4,2025-07-01
250,REQ-1249,70238,105,Student Services,ID Card Reissue,Low,Resolved,5,Samuel Richardson,2025-08-02 16:30,2025-08-02 17:13,36,25,4,0,False,2,2025-08-02
251,REQ-1250,95196,107,International Office,Document Verification,High,Pending,7,Andrew Carlson,2025-03-27 16:00,2025-03-27 18:09,105,65,12,2,True,5,2025-03-27
252,REQ-1251,31695,107,International Office,IT Support,Low,Pending,14,Michael Pearson,2024-04-05 14:30,2024-04-05 15:11,23,30,5,0,False,2,2024-04-05
253,REQ-1252,72496,106,Admissions,Scholarship Verification,Low,Approved,13,Monique Davis,2025-12-17 12:45,2025-12-17 14:45,91,60,10,4,True,5,2025-12-17
254,REQ-1253,65353,105,Student Services,IT Support,Medium,Resolved,5,Samuel Richardson,2025-06-15 16:00,2025-06-15 17:09,42,30,5,0,False,2,2025-06-15
255,REQ-1254,27973,101,Registrar,Hostel Allocation,Critical,Resolved,1,Jason West,2025-01-27 10:00,2025-01-27 11:42,84,50,7,3,True,4,2025-01-27
256,REQ-1255,92323,106,Admissions,IT Support,Medium,Resolved,6,Sheila Curry,2024-03-11 17:00,2024-03-11 17:58,34,30,5,0,False,2,2024-03-11
257,REQ-1256,60335,105,Student Services,Scholarship Verification,High,Rejected,12,Fred Park,2024-08-10 10:00,2024-08-10 11:31,58,60,10,2,True,5,2024-08-10
258,REQ-1257,89638,103,Academic Affairs,Scholarship Verification,High,Resolved,3,Debra Shaw,2024-09-10 13:00,2024-09-10 14:29,60,60,10,4,True,5,2024-09-10
259,REQ-1258,41370,107,International Office,Leave Request,Critical,Approved,14,Michael Pearson,2024-07-29 17:15,2024-07-29 18:28,47,45,8,0,False,3,2024-07-29
260,REQ-1259,84498,101,Registrar,Scholarship Verification,Critical,Approved,1,Jason West,2025-05-26 10:00,2025-05-26 11:42,76,60,10,2,True,5,2025-05-26
261,REQ-1260,17925,105,Student Services,Transcript Request,Critical,Approved,5,Samuel Richardson,2025-04-27 10:00,2025-04-27 10:58,51,40,7,0,False,3,2025-04-27
262,REQ-1261,77017,103,Academic Affairs,ID Card Reissue,Medium,Approved,10,Christopher Jones,2025-03-09 15:00,2025-03-09 15:52,35,25,4,0,False,2,2025-03-09
263,REQ-1262,21300,105,Student Services,IT Support,Critical,Approved,12,Fred Park,2025-02-04 10:30,2025-02-04 11:50,39,30,5,0,False,2,2025-02-04
264,REQ-1263,31473,104,IT Support,Document Verification,Critical,Resolved,4,Megan Mendoza,2024-11-12 11:00,2024-11-12 12:20,53,65,12,4,True,5,2024-11-12
265,REQ-1264,13847,105,Student Services,Transcript Request,High,Resolved,12,Fred Park,2024-06-19 14:15,2024-06-19 15:46,55,40,7,1,True,4,2024-06-19
266,REQ-1265,84302,103,Academic Affairs,Scholarship Verification,Medium,Approved,3,Debra Shaw,2024-09-26 10:45,2024-09-26 13:10,110,60,10,4,True,5,2024-09-26
267,REQ-1266,71835,102,Finance,Transcript Request,High,Approved,9,Timothy Ellis,2024-04-15 10:15,2024-04-15 11:25,64,40,7,1,True,4,2024-04-15
268,REQ-1267,51934,102,Finance,Scholarship Verification,High,Approved,2,Christopher Baker,2024-02-06 17:45,2024-02-06 19:18,71,60,10,2,True,5,2024-02-06
269,REQ-1268,62550,105,Student Services,Document Verification,Low,Pending,12,Fred Park,2024-05-02 17:00,2024-05-02 18:44,87,65,12,1,True,5,2024-05-02
270,REQ-1269,83899,107,International Office,Hostel Allocation,High,Approved,14,Michael Pearson,2024-11-14 14:00,2024-11-14 15:07,48,50,7,0,False,3,2024-11-14
271,REQ-1270,13133,102,Finance,Enrollment Letter,Medium,Pending,9,Timothy Ellis,2025-01-12 16:15,2025-01-12 16:56,25,30,5,0,False,2,2025-01-12
272,REQ-1271,41217,103,Academic Affairs,ID Card Reissue,Critical,Rejected,3,Debra Shaw,2024-12-09 09:45,2024-12-09 10:27,25,25,4,0,False,2,2024-12-09
273,REQ-1272,58823,101,Registrar,Hostel Allocation,Critical,Approved,1,Jason West,2025-12-29 13:00,2025-12-29 14:09,56,50,7,0,False,3,2025-12-29
274,REQ-1273,96827,105,Student Services,Document Verification,Medium,Approved,5,Samuel Richardson,2025-06-01 11:45,2025-06-01 13:05,55,65,12,5,True,5,2025-06-01
275,REQ-1274,36569,103,Academic Affairs,Fee Clarification,Medium,Approved,10,Christopher Jones,2024-11-18 15:30,2024-11-18 17:15,76,55,10,2,True,5,2024-11-18
276,REQ-1275,56961,101,Registrar,Enrollment Letter,Medium,Approved,1,Jason West,2024-04-18 11:45,2024-04-18 12:36,22,30,5,0,False,2,2024-04-18
277,REQ-1276,89076,103,Academic Affairs,Hostel Allocation,Low,Approved,10,Christopher Jones,2024-09-28 10:00,2024-09-28 11:15,40,50,7,0,False,3,2024-09-28
278,REQ-1277,49169,107,International Office,Fee Clarification,High,Approved,14,Michael Pearson,2024-05-31 10:15,2024-05-31 11:52,69,55,10,2,True,5,2024-05-31
279,REQ-1278,28322,101,Registrar,IT Support,Low,Resolved,8,Angela Odonnell,2025-04-08 17:15,2025-04-08 18:02,25,30,5,0,False,2,2025-04-08
280,REQ-1279,21015,101,Registrar,Leave Request,High,Pending,1,Jason West,2024-05-13 12:45,2024-05-13 13:59,37,45,8,0,False,3,2024-05-13
281,REQ-1280,70423,101,Registrar,Document Verification,Low,Approved,1,Jason West,2024-07-21 16:15,2024-07-21 17:44,57,65,12,6,True,5,2024-07-21
282,REQ-1281,38143,105,Student Services,IT Support,Medium,Approved,12,Fred Park,2025-02-08 16:00,2025-02-08 16:50,12,30,5,0,False,2,2025-02-08
283,REQ-1282,72787,103,Academic Affairs,Course Add/Drop,Low,Resolved,10,Christopher Jones,2024-06-01 09:15,2024-06-01 10:31,47,35,6,1,True,4,2024-06-01
284,REQ-1283,60134,103,Academic Affairs,Document Verification,High,Resolved,10,Christopher Jones,2024-05-20 15:15,2024-05-20 17:27,100,65,12,6,True,5,2024-05-20
285,REQ-1284,88265,105,Student Services,Hostel Allocation,Medium,Approved,12,Fred Park,2024-12-18 17:30,2024-12-18 18:56,61,50,7,1,True,4,2024-12-18
286,REQ-1285,41608,107,International Office,Leave Request,High,Approved,14,Michael Pearson,2024-02-29 16:30,2024-02-29 17:29,42,45,8,0,False,3,2024-02-29
287,REQ-1286,57026,107,International Office,ID Card Reissue,Low,Rejected,7,Andrew Carlson,2024-08-12 15:30,2024-08-12 16:14,29,25,4,0,False,2,2024-08-12
288,REQ-1287,17362,105,Student Services,Transcript Request,Medium,Approved,5,Samuel Richardson,2025-07-30 12:45,2025-07-30 13:14,10,40,7,0,False,3,2025-07-30
289,REQ-1288,54663,102,Finance,Enrollment Letter,Medium,Resolved,2,Christopher Baker,2025-06-23 16:00,2025-06-23 16:54,20,30,5,0,False,2,2025-06-23
290,REQ-1289,96787,101,Registrar,Transcript Request,Critical,Resolved,1,Jason West,2024-05-31 11:00,2024-05-31 12:00,42,40,7,0,False,3,2024-05-31
291,REQ-1290,73858,101,Registrar,Enrollment Letter,High,Resolved,8,Angela Odonnell,2024-11-05 14:15,2024-11-05 15:13,25,30,5,0,False,2,2024-11-05
292,REQ-1291,33292,106,Admissions,IT Support,Low,Approved,13,Monique Davis,2024-08-16 11:45,2024-08-16 12:46,24,30,5,0,False,2,2024-08-16
293,REQ-1292,20198,104,IT Support,Enrollment Letter,Medium,Approved,4,Megan Mendoza,2024-07-05 14:15,2024-07-05 15:08,30,30,5,0,False,2,2024-07-05
294,REQ-1293,18885,103,Academic Affairs,Transcript Request,High,Approved,3,Debra Shaw,2025-10-13 10:30,2025-10-13 11:39,50,40,7,1,True,4,2025-10-13
295,REQ-1294,64266,107,International Office,Course Add/Drop,Critical,Pending,7,Andrew Carlson,2024-01-02 09:45,2024-01-02 11:18,51,35,6,1,True,4,2024-01-02
296,REQ-1295,14379,103,Academic Affairs,Scholarship Verification,High,Resolved,10,Christopher Jones,2024-04-13 16:15,2024-04-13 18:04,85,60,10,0,True,5,2024-04-13
297,REQ-1296,81702,103,Academic Affairs,Leave Request,Low,Resolved,10,Christopher Jones,2024-04-17 10:30,2024-04-17 11:10,18,45,8,1,True,4,2024-04-17
298,REQ-1297,23272,105,Student Services,Transcript Request,High,Approved,12,Fred Park,2025-12-22 09:45,2025-12-22 10:58,44,40,7,0,False,3,2025-12-22
299,REQ-1298,61498,102,Finance,Fee Clarification,Critical,Approved,9,Timothy Ellis,2025-12-14 17:30,2025-12-14 18:38,45,55,10,3,True,5,2025-12-14
300,REQ-1299,36171,101,Registrar,IT Support,Low,Resolved,8,Angela Odonnell,2024-01-04 15:00,2024-01-04 16:04,29,30,5,0,False,2,2024-01-04
